utc_timestamp,AT_load_actual_entsoe_transparency,temperature_2m (°C),rain (mm),relative_humidity_2m (%),sunshine_duration (s)
2017-05-24 11:00:00+00:00,8128.0,10.6,0.10,97,0.00
2017-05-24 12:00:00+00:00,7987.0,13.1,0.20,68,3600.00
2017-05-24 13:00:00+00:00,7860.0,12.1,0.70,62,3600.00
2017-05-24 14:00:00+00:00,7714.0,10.7,0.00,71,1050.36
2017-05-24 15:00:00+00:00,7722.0,10.0,0.20,75,0.00
2017-05-24 16:00:00+00:00,7654.0,8.8,0.50,85,0.00
2017-05-24 17:00:00+00:00,7392.0,8.5,0.40,89,0.00
2017-05-24 18:00:00+00:00,7191.0,7.5,1.00,100,0.00
2017-05-24 19:00:00+00:00,6820.0,6.9,1.60,99,0.00
2017-05-24 20:00:00+00:00,6522.0,6.3,2.00,100,0.00
2017-05-24 21:00:00+00:00,5942.0,5.2,1.10,100,0.00
2017-05-24 22:00:00+00:00,5570.0,6.2,1.50,100,0.00
2017-05-24 23:00:00+00:00,5229.0,5.7,1.50,100,0.00
2017-05-25 00:00:00+00:00,5180.0,5.5,1.10,91,0.00
2017-05-25 01:00:00+00:00,4930.0,4.7,0.90,100,0.00
2017-05-25 02:00:00+00:00,4864.0,3.2,0.10,99,0.00
2017-05-25 03:00:00+00:00,4842.0,4.2,0.00,100,0.00
2017-05-25 04:00:00+00:00,4987.0,4.1,0.00,100,0.00
2017-05-25 05:00:00+00:00,5437.0,5.3,0.10,95,1515.35
2017-05-25 06:00:00+00:00,5698.0,5.4,0.10,95,0.00
2017-05-25 07:00:00+00:00,5969.0,6.9,0.10,84,3600.00
2017-05-25 08:00:00+00:00,6239.0,7.3,0.00,78,3307.41
2017-05-25 09:00:00+00:00,6418.0,9.0,0.00,66,3600.00
2017-05-25 10:00:00+00:00,6281.0,10.9,0.00,55,3600.00
2017-05-25 11:00:00+00:00,6108.0,11.6,0.00,51,3600.00
2017-05-25 12:00:00+00:00,5891.0,11.5,0.00,51,3600.00
2017-05-25 13:00:00+00:00,5776.0,12.1,0.00,52,3600.00
2017-05-25 14:00:00+00:00,5748.0,12.1,0.00,54,3600.00
2017-05-25 15:00:00+00:00,5835.0,10.5,0.00,60,763.20
2017-05-25 16:00:00+00:00,5955.0,10.1,0.00,61,3600.00
2017-05-25 17:00:00+00:00,5863.0,9.1,0.00,68,896.92
2017-05-25 18:00:00+00:00,5861.0,8.3,0.00,76,706.50
2017-05-25 19:00:00+00:00,5857.0,7.7,0.00,81,0.00
2017-05-25 20:00:00+00:00,5808.0,7.5,0.00,85,0.00
2017-05-25 21:00:00+00:00,5369.0,6.1,0.00,88,0.00
2017-05-25 22:00:00+00:00,5166.0,6.4,0.00,86,0.00
2017-05-25 23:00:00+00:00,4862.0,4.5,0.10,91,0.00
2017-05-26 00:00:00+00:00,4746.0,5.4,0.10,86,0.00
2017-05-26 01:00:00+00:00,4649.0,5.5,0.00,84,0.00
2017-05-26 02:00:00+00:00,4747.0,5.0,0.00,85,0.00
2017-05-26 03:00:00+00:00,5195.0,4.8,0.00,86,0.00
2017-05-26 04:00:00+00:00,5965.0,5.0,0.00,85,0.00
2017-05-26 05:00:00+00:00,6690.0,6.4,0.00,82,3600.00
2017-05-26 06:00:00+00:00,7014.0,8.4,0.00,70,3600.00
2017-05-26 07:00:00+00:00,7114.0,10.1,0.00,60,3600.00
2017-05-26 08:00:00+00:00,7189.0,11.1,0.00,57,3600.00
2017-05-26 09:00:00+00:00,7303.0,13.0,0.00,47,3600.00
2017-05-26 10:00:00+00:00,7080.0,14.6,0.00,45,3600.00
2017-05-26 11:00:00+00:00,6930.0,15.4,0.00,44,3600.00
2017-05-26 12:00:00+00:00,6751.0,15.8,0.00,44,3600.00
2017-05-26 13:00:00+00:00,6689.0,16.6,0.00,42,3600.00
2017-05-26 14:00:00+00:00,6638.0,16.8,0.00,41,3600.00
2017-05-26 15:00:00+00:00,6764.0,16.4,0.00,42,3600.00
2017-05-26 16:00:00+00:00,6813.0,15.0,0.00,48,3600.00
2017-05-26 17:00:00+00:00,6557.0,13.8,0.00,57,3600.00
2017-05-26 18:00:00+00:00,6464.0,12.0,0.00,67,3600.00
2017-05-26 19:00:00+00:00,6337.0,8.9,0.00,79,1038.16
2017-05-26 20:00:00+00:00,6126.0,8.3,0.00,78,0.00
2017-05-26 21:00:00+00:00,5634.0,7.6,0.00,77,0.00
2017-05-26 22:00:00+00:00,5377.0,6.8,0.00,78,0.00
2017-05-26 23:00:00+00:00,5119.0,6.2,0.00,79,0.00
2017-05-27 00:00:00+00:00,4979.0,6.5,0.00,80,0.00
2017-05-27 01:00:00+00:00,4818.0,6.3,0.00,81,0.00
2017-05-27 02:00:00+00:00,4794.0,5.5,0.00,83,0.00
2017-05-27 03:00:00+00:00,4921.0,4.8,0.00,84,0.00
2017-05-27 04:00:00+00:00,5259.0,4.6,0.00,84,465.94
2017-05-27 05:00:00+00:00,5831.0,7.0,0.00,84,3600.00
2017-05-27 06:00:00+00:00,6156.0,10.2,0.00,70,3600.00
2017-05-27 07:00:00+00:00,6365.0,12.6,0.00,61,3600.00
2017-05-27 08:00:00+00:00,6432.0,14.6,0.00,53,3600.00
2017-05-27 09:00:00+00:00,6545.0,16.3,0.00,47,3600.00
2017-05-27 10:00:00+00:00,6372.0,17.7,0.00,43,3600.00
2017-05-27 11:00:00+00:00,6241.0,18.9,0.00,38,3600.00
2017-05-27 12:00:00+00:00,6059.0,19.7,0.00,38,3600.00
2017-05-27 13:00:00+00:00,5994.0,20.0,0.00,36,3600.00
2017-05-27 14:00:00+00:00,5961.0,19.5,0.00,39,3600.00
2017-05-27 15:00:00+00:00,6064.0,19.0,0.00,45,3600.00
2017-05-27 16:00:00+00:00,5985.0,18.3,0.00,51,3600.00
2017-05-27 17:00:00+00:00,5823.0,17.3,0.00,61,3600.00
2017-05-27 18:00:00+00:00,5774.0,14.7,0.00,79,3600.00
2017-05-27 19:00:00+00:00,5737.0,11.7,0.00,82,1403.73
2017-05-27 20:00:00+00:00,5654.0,9.4,0.00,81,0.00
2017-05-27 21:00:00+00:00,5208.0,5.5,0.00,89,0.00
2017-05-27 22:00:00+00:00,5003.0,4.0,0.00,89,0.00
2017-05-27 23:00:00+00:00,4705.0,3.6,0.00,92,0.00
2017-05-28 00:00:00+00:00,4575.0,4.1,0.00,89,0.00
2017-05-28 01:00:00+00:00,4391.0,4.3,0.00,91,0.00
2017-05-28 02:00:00+00:00,4358.0,3.6,0.00,96,0.00
2017-05-28 03:00:00+00:00,4371.0,2.9,0.00,99,0.00
2017-05-28 04:00:00+00:00,4514.0,3.4,0.00,96,445.98
2017-05-28 05:00:00+00:00,4954.0,7.7,0.00,85,3600.00
2017-05-28 06:00:00+00:00,5240.0,12.2,0.00,71,3600.00
2017-05-28 07:00:00+00:00,5453.0,15.0,0.00,62,3600.00
2017-05-28 08:00:00+00:00,5637.0,17.2,0.00,55,3600.00
2017-05-28 09:00:00+00:00,5766.0,19.0,0.00,46,3600.00
2017-05-28 10:00:00+00:00,5624.0,20.4,0.00,37,3600.00
2017-05-28 11:00:00+00:00,5404.0,21.4,0.00,31,3600.00
2017-05-28 12:00:00+00:00,5245.0,22.2,0.00,27,3600.00
2017-05-28 13:00:00+00:00,5216.0,22.5,0.00,28,3600.00
2017-05-28 14:00:00+00:00,5256.0,22.2,0.00,30,3600.00
2017-05-28 15:00:00+00:00,5428.0,21.4,0.00,35,3600.00
2017-05-28 16:00:00+00:00,5622.0,20.5,0.00,43,3600.00
2017-05-28 17:00:00+00:00,5675.0,19.0,0.00,57,3600.00
2017-05-28 18:00:00+00:00,5785.0,18.3,0.00,54,3600.00
2017-05-28 19:00:00+00:00,5837.0,13.8,0.00,72,1379.98
2017-05-28 20:00:00+00:00,5872.0,9.2,0.00,83,0.00
2017-05-28 21:00:00+00:00,5417.0,7.0,0.00,88,0.00
2017-05-28 22:00:00+00:00,5174.0,6.1,0.00,92,0.00
2017-05-28 23:00:00+00:00,4972.0,5.1,0.00,94,0.00
2017-05-29 00:00:00+00:00,4851.0,5.0,0.00,93,0.00
2017-05-29 01:00:00+00:00,4732.0,5.0,0.00,93,0.00
2017-05-29 02:00:00+00:00,4922.0,4.5,0.00,96,0.00
2017-05-29 03:00:00+00:00,5369.0,4.7,0.00,96,0.00
2017-05-29 04:00:00+00:00,6500.0,6.1,0.00,88,427.20
2017-05-29 05:00:00+00:00,7410.0,9.9,0.00,79,3600.00
2017-05-29 06:00:00+00:00,7739.0,13.0,0.00,66,3600.00
2017-05-29 07:00:00+00:00,7752.0,15.4,0.00,60,3600.00
2017-05-29 08:00:00+00:00,7906.0,17.8,0.00,52,3600.00
2017-05-29 09:00:00+00:00,8030.0,19.7,0.00,43,3600.00
2017-05-29 10:00:00+00:00,7864.0,20.9,0.00,37,3600.00
2017-05-29 11:00:00+00:00,7875.0,21.8,0.00,32,3600.00
2017-05-29 12:00:00+00:00,7773.0,22.9,0.00,27,3600.00
2017-05-29 13:00:00+00:00,7722.0,23.2,0.00,27,3600.00
2017-05-29 14:00:00+00:00,7610.0,23.3,0.00,29,3600.00
2017-05-29 15:00:00+00:00,7584.0,22.4,0.00,33,3600.00
2017-05-29 16:00:00+00:00,7558.0,21.2,0.00,42,3600.00
2017-05-29 17:00:00+00:00,7286.0,19.5,0.00,59,3600.00
2017-05-29 18:00:00+00:00,7056.0,19.3,0.00,53,3600.00
2017-05-29 19:00:00+00:00,6892.0,14.5,0.00,73,1356.82
2017-05-29 20:00:00+00:00,6611.0,11.4,0.00,75,0.00
2017-05-29 21:00:00+00:00,6007.0,8.7,0.00,81,0.00
2017-05-29 22:00:00+00:00,5631.0,7.6,0.00,84,0.00
2017-05-29 23:00:00+00:00,5316.0,7.2,0.00,85,0.00
2017-05-30 00:00:00+00:00,5206.0,6.1,0.00,89,0.00
2017-05-30 01:00:00+00:00,5078.0,6.3,0.00,87,0.00
2017-05-30 02:00:00+00:00,5205.0,6.1,0.00,87,0.00
2017-05-30 03:00:00+00:00,5712.0,5.9,0.00,89,0.00
2017-05-30 04:00:00+00:00,6774.0,6.6,0.00,87,409.56
2017-05-30 05:00:00+00:00,7651.0,10.4,0.00,82,3600.00
2017-05-30 06:00:00+00:00,7970.0,14.0,0.00,66,3600.00
2017-05-30 07:00:00+00:00,8017.0,16.6,0.00,60,3600.00
2017-05-30 08:00:00+00:00,8161.0,18.8,0.00,54,3600.00
2017-05-30 09:00:00+00:00,8311.0,20.5,0.00,47,3600.00
2017-05-30 10:00:00+00:00,8169.0,22.0,0.00,41,3600.00
2017-05-30 11:00:00+00:00,8113.0,22.8,0.00,38,3600.00
2017-05-30 12:00:00+00:00,8056.0,23.1,0.00,34,3600.00
2017-05-30 13:00:00+00:00,8003.0,22.1,0.00,39,2890.70
2017-05-30 14:00:00+00:00,7899.0,21.6,0.10,40,3600.00
2017-05-30 15:00:00+00:00,7890.0,19.6,0.00,57,3600.00
2017-05-30 16:00:00+00:00,7855.0,19.7,0.00,57,3600.00
2017-05-30 17:00:00+00:00,7565.0,18.5,0.00,67,3600.00
2017-05-30 18:00:00+00:00,7330.0,16.8,0.00,78,3600.00
2017-05-30 19:00:00+00:00,7026.0,15.5,0.50,77,0.00
2017-05-30 20:00:00+00:00,6687.0,12.9,1.80,89,0.00
2017-05-30 21:00:00+00:00,6222.0,12.3,0.00,92,0.00
2017-05-30 22:00:00+00:00,5856.0,10.0,0.00,99,0.00
2017-05-30 23:00:00+00:00,5548.0,8.9,0.00,99,0.00
2017-05-31 00:00:00+00:00,5404.0,9.5,0.00,96,0.00
2017-05-31 01:00:00+00:00,5244.0,9.8,0.00,96,0.00
2017-05-31 02:00:00+00:00,5336.0,9.7,0.00,97,0.00
2017-05-31 03:00:00+00:00,5835.0,9.4,0.00,97,0.00
2017-05-31 04:00:00+00:00,6901.0,9.5,0.00,98,0.00
2017-05-31 05:00:00+00:00,7819.0,11.2,0.10,97,1991.71
2017-05-31 06:00:00+00:00,8144.0,12.5,0.00,92,2800.53
2017-05-31 07:00:00+00:00,8186.0,13.9,0.00,86,3600.00
2017-05-31 08:00:00+00:00,8271.0,15.8,0.00,74,3600.00
2017-05-31 09:00:00+00:00,8422.0,18.0,0.00,63,3600.00
2017-05-31 10:00:00+00:00,8203.0,19.1,0.10,59,3600.00
2017-05-31 11:00:00+00:00,8258.0,18.1,2.60,64,3600.00
2017-05-31 12:00:00+00:00,8259.0,19.1,1.40,55,3600.00
2017-05-31 13:00:00+00:00,8157.0,18.5,0.20,56,3600.00
2017-05-31 14:00:00+00:00,8008.0,17.9,0.00,60,3600.00
2017-05-31 15:00:00+00:00,7910.0,17.8,0.40,61,3600.00
2017-05-31 16:00:00+00:00,7834.0,16.8,0.00,70,3600.00
2017-05-31 17:00:00+00:00,7475.0,16.0,0.00,77,561.82
2017-05-31 18:00:00+00:00,7215.0,15.1,0.00,86,0.00
2017-05-31 19:00:00+00:00,6954.0,14.5,0.00,86,0.00
2017-05-31 20:00:00+00:00,6624.0,12.1,0.00,93,0.00
2017-05-31 21:00:00+00:00,6041.0,11.7,0.00,91,0.00
2017-05-31 22:00:00+00:00,5833.0,10.8,0.00,89,0.00
2017-05-31 23:00:00+00:00,5559.0,10.1,0.00,89,0.00
2017-06-01 00:00:00+00:00,5409.0,7.9,0.00,97,0.00
2017-06-01 01:00:00+00:00,5239.0,7.1,0.00,99,0.00
2017-06-01 02:00:00+00:00,5355.0,6.3,0.00,98,0.00
2017-06-01 03:00:00+00:00,5774.0,6.5,0.00,97,0.00
2017-06-01 04:00:00+00:00,6804.0,6.9,0.00,97,0.00
2017-06-01 05:00:00+00:00,7627.0,9.8,0.00,94,3600.00
2017-06-01 06:00:00+00:00,8002.0,12.0,0.00,90,3600.00
2017-06-01 07:00:00+00:00,8035.0,14.1,0.00,79,3600.00
2017-06-01 08:00:00+00:00,8172.0,15.7,0.00,72,3600.00
2017-06-01 09:00:00+00:00,8326.0,16.7,0.10,68,3600.00
2017-06-01 10:00:00+00:00,8062.0,17.0,0.10,70,3600.00
2017-06-01 11:00:00+00:00,8072.0,16.2,0.20,74,1247.80
2017-06-01 12:00:00+00:00,8028.0,18.1,2.90,63,1537.88
2017-06-01 13:00:00+00:00,7931.0,15.7,2.30,74,3600.00
2017-06-01 14:00:00+00:00,7875.0,15.4,0.70,87,1698.13
2017-06-01 15:00:00+00:00,7871.0,14.9,1.50,89,3600.00
2017-06-01 16:00:00+00:00,7810.0,15.1,0.00,80,3600.00
2017-06-01 17:00:00+00:00,7463.0,14.3,0.30,86,2737.27
2017-06-01 18:00:00+00:00,7219.0,13.5,0.00,93,0.00
2017-06-01 19:00:00+00:00,6986.0,11.3,0.70,94,105.32
2017-06-01 20:00:00+00:00,6645.0,10.5,0.00,94,0.00
2017-06-01 21:00:00+00:00,6119.0,10.0,0.00,91,0.00
2017-06-01 22:00:00+00:00,5759.0,8.8,0.00,91,0.00
2017-06-01 23:00:00+00:00,5456.0,7.2,0.00,99,0.00
2017-06-02 00:00:00+00:00,5379.0,9.2,0.00,97,0.00
2017-06-02 01:00:00+00:00,5230.0,8.5,0.00,99,0.00
2017-06-02 02:00:00+00:00,5324.0,8.2,0.00,100,0.00
2017-06-02 03:00:00+00:00,5807.0,7.5,0.10,99,0.00
2017-06-02 04:00:00+00:00,6783.0,8.0,0.20,99,0.00
2017-06-02 05:00:00+00:00,7677.0,10.0,0.30,99,801.78
2017-06-02 06:00:00+00:00,7998.0,11.7,0.00,95,2685.24
2017-06-02 07:00:00+00:00,8092.0,12.3,0.00,90,451.41
2017-06-02 08:00:00+00:00,8150.0,13.3,0.00,85,417.70
2017-06-02 09:00:00+00:00,8169.0,14.8,0.00,72,3600.00
2017-06-02 10:00:00+00:00,7990.0,17.1,0.00,54,3600.00
2017-06-02 11:00:00+00:00,7854.0,16.2,0.00,58,3600.00
2017-06-02 12:00:00+00:00,7658.0,16.3,0.30,61,0.00
2017-06-02 13:00:00+00:00,7584.0,16.3,0.00,64,1651.11
2017-06-02 14:00:00+00:00,7547.0,15.8,0.10,66,847.94
2017-06-02 15:00:00+00:00,7583.0,14.1,0.40,82,0.00
2017-06-02 16:00:00+00:00,7608.0,13.9,0.00,82,0.00
2017-06-02 17:00:00+00:00,7256.0,13.5,0.00,85,1424.68
2017-06-02 18:00:00+00:00,6945.0,13.1,0.00,89,1788.33
2017-06-02 19:00:00+00:00,6682.0,11.2,0.00,93,0.00
2017-06-02 20:00:00+00:00,6467.0,10.5,0.00,91,0.00
2017-06-02 21:00:00+00:00,6019.0,10.7,0.00,85,0.00
2017-06-02 22:00:00+00:00,5654.0,10.4,0.00,83,0.00
2017-06-02 23:00:00+00:00,5226.0,9.4,0.00,83,0.00
2017-06-03 00:00:00+00:00,5047.0,6.5,0.00,97,0.00
2017-06-03 01:00:00+00:00,4875.0,6.9,0.00,96,0.00
2017-06-03 02:00:00+00:00,4813.0,7.0,0.00,95,0.00
2017-06-03 03:00:00+00:00,4939.0,7.3,0.00,91,0.00
2017-06-03 04:00:00+00:00,5298.0,8.1,0.00,88,350.32
2017-06-03 05:00:00+00:00,5871.0,10.0,0.00,87,3600.00
2017-06-03 06:00:00+00:00,6265.0,11.8,0.00,82,3600.00
2017-06-03 07:00:00+00:00,6511.0,14.5,0.00,68,3600.00
2017-06-03 08:00:00+00:00,6605.0,17.0,0.00,57,3600.00
2017-06-03 09:00:00+00:00,6679.0,18.3,0.10,50,3600.00
2017-06-03 10:00:00+00:00,6506.0,19.1,0.10,47,3600.00
2017-06-03 11:00:00+00:00,6370.0,19.0,0.00,48,3600.00
2017-06-03 12:00:00+00:00,6229.0,20.4,0.10,39,3600.00
2017-06-03 13:00:00+00:00,6194.0,20.5,0.00,40,3600.00
2017-06-03 14:00:00+00:00,6134.0,19.4,0.00,44,3600.00
2017-06-03 15:00:00+00:00,6218.0,19.1,0.00,49,3600.00
2017-06-03 16:00:00+00:00,6204.0,19.2,0.00,51,3600.00
2017-06-03 17:00:00+00:00,5978.0,18.4,0.00,57,3600.00
2017-06-03 18:00:00+00:00,5918.0,16.5,0.00,62,3600.00
2017-06-03 19:00:00+00:00,5842.0,13.9,0.00,69,2038.64
2017-06-03 20:00:00+00:00,5738.0,11.3,0.00,80,0.00
2017-06-03 21:00:00+00:00,5307.0,10.8,0.00,82,0.00
2017-06-03 22:00:00+00:00,5033.0,10.3,0.00,85,0.00
2017-06-03 23:00:00+00:00,4731.0,9.8,0.00,88,0.00
2017-06-04 00:00:00+00:00,4607.0,10.5,0.00,87,0.00
2017-06-04 01:00:00+00:00,4421.0,11.2,0.00,82,0.00
2017-06-04 02:00:00+00:00,4365.0,10.0,0.00,86,0.00
2017-06-04 03:00:00+00:00,4404.0,9.5,0.00,89,0.00
2017-06-04 04:00:00+00:00,4592.0,9.5,0.00,89,0.00
2017-06-04 05:00:00+00:00,5029.0,11.2,0.00,83,2058.46
2017-06-04 06:00:00+00:00,5357.0,13.5,0.00,75,3600.00
2017-06-04 07:00:00+00:00,5654.0,14.9,0.00,70,3600.00
2017-06-04 08:00:00+00:00,5946.0,16.0,0.00,64,3600.00
2017-06-04 09:00:00+00:00,6160.0,15.1,1.00,72,3600.00
2017-06-04 10:00:00+00:00,6063.0,14.0,8.10,79,3600.00
2017-06-04 11:00:00+00:00,5903.0,11.6,2.50,99,0.00
2017-06-04 12:00:00+00:00,5792.0,11.7,2.60,93,0.00
2017-06-04 13:00:00+00:00,5772.0,11.7,0.80,100,0.00
2017-06-04 14:00:00+00:00,5750.0,10.6,1.60,99,0.00
2017-06-04 15:00:00+00:00,5883.0,10.8,1.10,99,0.00
2017-06-04 16:00:00+00:00,5982.0,11.2,0.30,96,1075.17
2017-06-04 17:00:00+00:00,5694.0,10.5,0.50,90,0.00
2017-06-04 18:00:00+00:00,5557.0,10.0,0.20,100,0.00
2017-06-04 19:00:00+00:00,5470.0,8.7,0.10,100,0.00
2017-06-04 20:00:00+00:00,5447.0,7.2,0.00,100,0.00
2017-06-04 21:00:00+00:00,5093.0,6.4,0.00,100,0.00
2017-06-04 22:00:00+00:00,4843.0,5.6,0.00,100,0.00
2017-06-04 23:00:00+00:00,4657.0,4.3,0.00,100,0.00
2017-06-05 00:00:00+00:00,4579.0,4.5,0.00,98,0.00
2017-06-05 01:00:00+00:00,4426.0,5.4,0.00,97,0.00
2017-06-05 02:00:00+00:00,4345.0,5.9,0.00,95,0.00
2017-06-05 03:00:00+00:00,4429.0,6.9,0.00,93,0.00
2017-06-05 04:00:00+00:00,4634.0,7.3,0.00,95,0.00
2017-06-05 05:00:00+00:00,5118.0,8.2,0.00,97,0.00
2017-06-05 06:00:00+00:00,5427.0,10.1,0.00,90,3600.00
2017-06-05 07:00:00+00:00,5669.0,12.8,0.00,75,3600.00
2017-06-05 08:00:00+00:00,5878.0,15.4,0.00,59,3600.00
2017-06-05 09:00:00+00:00,6068.0,16.6,0.00,54,3600.00
2017-06-05 10:00:00+00:00,5875.0,18.2,0.00,51,3600.00
2017-06-05 11:00:00+00:00,5697.0,18.8,0.00,50,3600.00
2017-06-05 12:00:00+00:00,5565.0,17.5,0.00,48,3600.00
2017-06-05 13:00:00+00:00,5499.0,17.7,0.10,48,3600.00
2017-06-05 14:00:00+00:00,5588.0,18.0,0.20,47,3600.00
2017-06-05 15:00:00+00:00,5768.0,18.1,0.10,46,3600.00
2017-06-05 16:00:00+00:00,5911.0,17.6,0.00,48,3600.00
2017-06-05 17:00:00+00:00,5805.0,16.7,0.00,58,3366.52
2017-06-05 18:00:00+00:00,5839.0,15.2,0.00,63,1413.53
2017-06-05 19:00:00+00:00,5835.0,13.2,0.00,67,411.52
2017-06-05 20:00:00+00:00,5852.0,11.3,0.00,77,0.00
2017-06-05 21:00:00+00:00,5413.0,10.2,0.00,84,0.00
2017-06-05 22:00:00+00:00,5281.0,9.4,0.00,89,0.00
2017-06-05 23:00:00+00:00,5057.0,9.2,0.00,91,0.00
2017-06-06 00:00:00+00:00,4971.0,9.6,0.00,90,0.00
2017-06-06 01:00:00+00:00,4854.0,8.9,0.00,90,0.00
2017-06-06 02:00:00+00:00,4971.0,8.6,0.00,88,0.00
2017-06-06 03:00:00+00:00,5538.0,8.0,0.00,89,0.00
2017-06-06 04:00:00+00:00,6538.0,8.4,0.00,89,317.61
2017-06-06 05:00:00+00:00,7472.0,10.6,0.00,84,3600.00
2017-06-06 06:00:00+00:00,7887.0,12.4,0.00,78,0.00
2017-06-06 07:00:00+00:00,7984.0,13.5,0.00,72,0.00
2017-06-06 08:00:00+00:00,8142.0,14.8,0.00,65,0.00
2017-06-06 09:00:00+00:00,8359.0,15.6,0.10,63,305.09
2017-06-06 10:00:00+00:00,8260.0,15.6,0.00,62,0.00
2017-06-06 11:00:00+00:00,8287.0,17.1,0.00,53,2768.25
2017-06-06 12:00:00+00:00,8308.0,16.7,0.00,49,3600.00
2017-06-06 13:00:00+00:00,8260.0,17.2,0.00,50,3600.00
2017-06-06 14:00:00+00:00,8148.0,16.2,1.60,62,3600.00
2017-06-06 15:00:00+00:00,8145.0,15.0,2.20,70,3600.00
2017-06-06 16:00:00+00:00,8168.0,9.8,4.80,100,0.00
2017-06-06 17:00:00+00:00,7729.0,8.5,1.90,100,20.15
2017-06-06 18:00:00+00:00,7465.0,8.2,3.00,100,0.00
2017-06-06 19:00:00+00:00,7049.0,6.8,1.80,100,0.00
2017-06-06 20:00:00+00:00,6676.0,6.2,0.80,100,0.00
2017-06-06 21:00:00+00:00,6181.0,5.9,0.20,89,0.00
2017-06-06 22:00:00+00:00,5827.0,5.4,0.00,87,0.00
2017-06-06 23:00:00+00:00,5521.0,5.5,0.00,86,0.00
2017-06-07 00:00:00+00:00,5378.0,4.7,0.00,97,0.00
2017-06-07 01:00:00+00:00,5248.0,4.7,0.00,99,0.00
2017-06-07 02:00:00+00:00,5300.0,4.8,0.00,94,0.00
2017-06-07 03:00:00+00:00,5785.0,4.8,0.00,92,0.00
2017-06-07 04:00:00+00:00,6841.0,5.0,0.00,97,0.00
2017-06-07 05:00:00+00:00,7672.0,5.7,0.00,89,3277.98
2017-06-07 06:00:00+00:00,7957.0,6.0,0.00,96,3600.00
2017-06-07 07:00:00+00:00,7968.0,7.9,0.00,65,3600.00
2017-06-07 08:00:00+00:00,8067.0,8.7,0.00,61,3600.00
2017-06-07 09:00:00+00:00,8223.0,9.0,0.00,61,1667.33
2017-06-07 10:00:00+00:00,8081.0,9.0,0.20,64,0.00
2017-06-07 11:00:00+00:00,8178.0,8.7,0.30,68,0.00
2017-06-07 12:00:00+00:00,8131.0,9.3,0.30,61,323.64
2017-06-07 13:00:00+00:00,7979.0,8.8,0.20,67,0.00
2017-06-07 14:00:00+00:00,7873.0,7.3,1.00,82,0.00
2017-06-07 15:00:00+00:00,7813.0,5.4,1.90,99,0.00
2017-06-07 16:00:00+00:00,7719.0,5.1,1.10,100,0.00
2017-06-07 17:00:00+00:00,7399.0,4.8,0.50,100,0.00
2017-06-07 18:00:00+00:00,7123.0,5.0,0.10,95,0.00
2017-06-07 19:00:00+00:00,6824.0,5.0,0.00,92,769.45
2017-06-07 20:00:00+00:00,6622.0,4.0,0.20,99,0.00
2017-06-07 21:00:00+00:00,6177.0,4.0,0.20,99,0.00
2017-06-07 22:00:00+00:00,5844.0,3.0,0.00,99,0.00
2017-06-07 23:00:00+00:00,5477.0,2.1,0.00,99,0.00
2017-06-08 00:00:00+00:00,5412.0,2.7,0.00,94,0.00
2017-06-08 01:00:00+00:00,5265.0,0.8,0.00,99,0.00
2017-06-08 02:00:00+00:00,5342.0,1.7,0.00,99,0.00
2017-06-08 03:00:00+00:00,5854.0,0.7,0.00,100,0.00
2017-06-08 04:00:00+00:00,6782.0,2.4,0.00,90,702.13
2017-06-08 05:00:00+00:00,7697.0,4.0,0.00,95,3600.00
2017-06-08 06:00:00+00:00,7853.0,5.4,0.00,85,3600.00
2017-06-08 07:00:00+00:00,7872.0,7.6,0.00,68,3600.00
2017-06-08 08:00:00+00:00,7916.0,9.9,0.00,54,3600.00
2017-06-08 09:00:00+00:00,7990.0,12.1,0.00,43,3600.00
2017-06-08 10:00:00+00:00,7763.0,13.9,0.00,38,3600.00
2017-06-08 11:00:00+00:00,7751.0,15.4,0.00,34,3600.00
2017-06-08 12:00:00+00:00,7685.0,15.7,0.00,33,3600.00
2017-06-08 13:00:00+00:00,7608.0,16.9,0.00,33,3600.00
2017-06-08 14:00:00+00:00,7558.0,17.4,0.00,34,3600.00
2017-06-08 15:00:00+00:00,7554.0,17.4,0.00,36,3600.00
2017-06-08 16:00:00+00:00,7558.0,16.7,0.00,39,3600.00
2017-06-08 17:00:00+00:00,7323.0,15.4,0.00,51,3600.00
2017-06-08 18:00:00+00:00,7066.0,14.7,0.00,50,2293.58
2017-06-08 19:00:00+00:00,6915.0,10.2,0.00,72,0.00
2017-06-08 20:00:00+00:00,6613.0,9.5,0.00,66,0.00
2017-06-08 21:00:00+00:00,6090.0,6.6,0.00,75,0.00
2017-06-08 22:00:00+00:00,5753.0,4.4,0.00,83,0.00
2017-06-08 23:00:00+00:00,5454.0,3.4,0.00,85,0.00
2017-06-09 00:00:00+00:00,5351.0,3.3,0.00,87,0.00
2017-06-09 01:00:00+00:00,5185.0,3.6,0.00,84,0.00
2017-06-09 02:00:00+00:00,5236.0,3.5,0.00,82,0.00
2017-06-09 03:00:00+00:00,5772.0,3.4,0.00,81,0.00
2017-06-09 04:00:00+00:00,6794.0,4.2,0.00,79,1097.55
2017-06-09 05:00:00+00:00,7671.0,7.9,0.00,72,3600.00
